,WorkOpenAlex_ID,PersonOpenAlex_ID,PersonName,PersonOrcid,Role,Team,IsCorrespondingAuthor
1035,W4401078278,A5002535841,Nagendran Ramalingam,0000-0002-9459-3593,,,No
1036,W4401078278,A5071838425,Charlotte Oettgen-Suazo,,,,No
1037,W4401078278,A5014655101,Theresa Bartels,0000-0003-4100-0608,,,No
1038,W4401078278,A5097193984,Max Schäbinger,,,,No
1039,W4401078278,A5041870481,Erinc Hallacli,0000-0002-5850-6974,,,No
1040,W4401078278,A5047830370,Xin Jiang,0000-0002-7288-8278,,,No
1041,W4401078278,A5100914741,Amrita Verma,,,,No
1042,W4401078278,A5028821173,Challana Tea,0009-0004-4646-6081,,,No
1043,W4401078278,A5100784336,Zichen Wang,0000-0002-1415-1286,,,No
1044,W4401078278,A5047916481,Hiroyuki Hakozaki,0009-0008-2503-0480,,,No
1045,W4401078278,A5111272428,Xiao Yu,,,,No
1046,W4401078278,A5072532397,Kelly Hyles,,,,No
1047,W4401078278,A5074429583,Chansaem Park,,,,No
1048,W4401078278,A5069702912,Thorold Theunissen,0000-0001-6943-7858,,,No
1049,W4401078278,A5060956929,Haoyi Wang,0000-0003-2135-1769,,,No
1050,W4401078278,A5087185533,Rudolf Jaenisch,0000-0002-2540-7099,,,No
1051,W4401078278,A5108447414,Susan Lindquist,,,,No
1052,W4401078278,A5019182420,Beth Stevens,0000-0003-4226-1201,,,No
1053,W4401078278,A5008859868,Nadia Stefanova,,,,No
1054,W4401078278,A5064715109,Gregor Wenning,0000-0001-9077-1666,,,No
1055,W4401078278,A5026208351,Kelvin Luk,0000-0002-6591-6269,,,No
1056,W4401078278,A5053568588,Rosario Sánchez‐Pernaute,0000-0003-1144-9025,,,No
1057,W4401078278,A5072960017,Juan Gómez‐Esteban,0000-0002-4697-3890,,,No
1058,W4401078278,A5069094037,Daniel Felsky,0000-0003-1831-9848,,,No
1059,W4401078278,A5060116100,Yasujiro Kiyota,0000-0002-0212-7318,,,No
1060,W4401078278,A5063425934,Nidhi Sahni,0000-0002-9155-5882,,,No
1061,W4401078278,A5063496035,S. Yi,0000-0003-0047-8103,,,No
1062,W4401078278,A5019512716,Chee-Yeun Chung,,,,No
1063,W4401078278,A5022570818,Henning Stahlberg,0000-0002-1185-4592,,,No
1064,W4401078278,A5010636987,Isidró Ferrer,0000-0001-9888-8754,,,No
1065,W4401078278,A5005646392,Johannes Schöneberg,0000-0001-7083-1828,,,No
1066,W4401078278,A5025914907,Stephen Elledge,0000-0001-7923-6283,,,No
1067,W4401078278,A5036811345,Ulf Dettmer,0000-0001-6676-0107,,,No
1068,W4401078278,A5047141421,Glenda Halliday,0000-0003-0422-8398,Collaborating PI,Edwards,No
1069,W4401078278,A5047141421,Glenda Halliday,0000-0003-0422-8398,Co-PI,Kirik,No
1070,W4401078278,A5047141421,Glenda Halliday,0000-0003-0422-8398,Co-PI,Vila,No
1071,W4401078278,A5054829961,Tim Bartels,0000-0002-4071-5612,,,No
1072,W4401078278,A5055136563,Vikram Khurana,0000-0002-4018-5527,Co-PI,Studer,Yes
1073,W4400735534,A5032566343,Michael Ryan,0000-0002-2650-0690,,,No
1074,W4400735534,A5054880742,Allison Girasole,0000-0002-1055-9030,,,No
1075,W4400735534,A5078328854,Matthew McGregor,0000-0002-1547-5063,,,No
1076,W4400735534,A5012129766,Rea Brakaj,,,,No
1077,W4400735534,A5008134841,Ronald Paletzki,,,,No
1078,W4400735534,A5044283681,Charles Gerfen,0000-0001-9008-4882,,,No
1079,W4400735534,A5015829168,Alexandra Nelson,0000-0002-9305-5662,Co-PI,Edwards,No
1080,W4401213995,A5073333267,Shahzad Khan,0000-0003-3962-0226,,,Yes
1081,W4401213995,A5023471345,Ebsy Jaimon,0000-0001-6845-2095,Key Personnel,Alessi,Yes
1082,W4401213995,A5036045846,Yu‐En Lin,0000-0002-5848-5405,Key Personnel,Alessi,No
1083,W4401213995,A5087824431,Jonas Nikoloff,0000-0002-7823-454X,,,No
1084,W4401213995,A5029388712,Francesca Tonelli,0000-0002-4600-6630,Key Personnel,Alessi,No
1085,W4401213995,A5054181982,Dario Alessi,0000-0002-2140-9185,Lead-PI,Alessi,No
1086,W4401213995,A5033452410,Suzanne Pfeffer,0000-0002-6462-984X,Co-PI,Alessi,Yes
1087,W4401364144,A5064977245,Suresh Poovathingal,0000-0002-3236-2255,Key Personnel,Voet,Yes
1088,W4401364144,A5012454695,Kristofer Davie,0000-0003-2182-1249,,,No
1089,W4401364144,A5070098454,Roel Vandepoel,0000-0002-0876-2179,,,No
1090,W4401364144,A5094013532,Nicholas Poulvellarie,,,,No
1091,W4401364144,A5058201575,Annelien Verfaillie,,,,No
1092,W4401364144,A5084434004,Nikky Corthout,0000-0003-1176-7277,,,No
1093,W4401364144,A5002137087,Stein Aerts,0000-0002-8006-0315,Co-PI,Voet,Yes
1094,W4400482301,A5088047514,Karin Cox,0000-0002-5418-0508,Key Personnel,Strick,No
1095,W4400482301,A5079873167,Daisuke Kase,0000-0001-6787-5862,Key Personnel,Strick,No
1096,W4400482301,A5051806341,Taieb Znati,0000-0002-9389-3033,,,No
1097,W4400482301,A5018445297,Robert Turner,0000-0002-6074-4365,Co-PI,Strick,No
1098,W4400785253,A5079324419,Mark Colijn,0000-0002-8151-1173,,,No
1099,W4400785253,A5018011138,Stephanie Vrijsen,0000-0002-2601-510X,Key Personnel,Vangheluwe,No
1100,W4400785253,A5021590955,Ping Au,0000-0002-9533-7217,,,No
1101,W4400785253,A5052958046,Rania Asrar,0000-0001-9947-2697,Key Personnel,Vangheluwe,No
1102,W4400785253,A5014957051,Marine Houdou,0000-0002-9766-3163,,,No
1103,W4400785253,A5040886525,Chris Haute,0000-0002-6650-3845,Key Personnel,Vangheluwe,No
1104,W4400785253,A5088317967,Justyna Sarna,0000-0003-3308-1540,,,No
1105,W4400785253,A5084445661,Gregory Montgomery,0000-0002-4232-2070,,,No
1106,W4400785253,A5008583951,Peter Vangheluwe,0000-0002-7822-2944,Lead-PI,Vangheluwe,No
1107,W4400859109,A5048443244,Madalynn Erb,0000-0002-7651-6826,Key Personnel,Lee,No
1108,W4400859109,A5093793466,Kayla Sipple,,,,No
1109,W4400859109,A5033733203,Nathan Levine,,,,No
1110,W4400859109,A5101725126,Xi Chen,0000-0002-6592-3434,,,No
1111,W4400859109,A5037205059,Darren Moore,0000-0003-2359-5679,Co-PI,Lee,No
1112,W4401103245,A5073427053,Hong‐Yuan Chu,0000-0003-0923-683X,Co-PI,Wichmann,No
1113,W4401103245,A5051289855,Yoland Smith,0000-0002-8700-878X,Co-PI,Wichmann,No
1114,W4401103245,A5082122443,William Lytton,0000-0002-3727-2849,,,No
1115,W4401103245,A5082140726,Scott Grafton,0000-0003-4015-3151,Co-PI,Strick,No
1116,W4401103245,A5038017663,Rosa Villalba,0000-0001-6156-3606,Key Personnel,Wichmann,No
1117,W4401103245,A5022089750,Gunasingh Masilamoni,0000-0003-2813-1195,Key Personnel,Wichmann,No
1118,W4401103245,A5042569468,Thomas Wichmann,0000-0002-2751-9545,Lead-PI,Wichmann,No
1119,W4382936236,A5050182773,Alberto Nobili,0000-0002-3073-8503,,,No
1120,W4382936236,A5003846639,Yuzhen Qin,0000-0003-1851-1370,,,No
1121,W4382936236,A5086535808,Carlo Avizzano,0000-0001-5802-541X,,,No
1122,W4382936236,A5009266404,Danielle Bassett,0000-0002-6183-4493,Collaborating PI,Biederer,No
1123,W4382936236,A5049920415,Fabio Pasqualetti,0000-0002-8457-8656,,,No
1124,W4401724314,A5093044035,Alex Kokotos,,,,No
1125,W4401724314,A5007475523,Aldana Antoniazzi,0000-0002-0728-3352,Key Personnel,Kaplitt,No
1126,W4401724314,A5003692234,Santiago Unda,0000-0001-7319-6794,Key Personnel,Kaplitt,No
1127,W4401724314,A5093044036,Myung Kokotos,,,,No
1128,W4401724314,A5078559789,Daehun Park,0000-0002-2829-1319,,,No
1129,W4401724314,A5023661358,David Eliezer,0000-0002-1311-7537,,,No
1130,W4401724314,A5027250646,Michael Kaplitt,0000-0002-8979-2459,Lead-PI,Kaplitt,No
1131,W4401724314,A5037459294,Pietro Camilli,0000-0001-9045-0723,Lead PI,De Camilli,No
1132,W4401724314,A5051928889,Timothy Ryan,0000-0003-2533-9548,Co-PI,De Camilli,No
1133,W4401057336,A5011349260,Joshua Callahan,,Key Personnel,Awatramani,No
1134,W4401057336,A5075809391,Juan Morales,0000-0003-2400-405X,,,No
1135,W4401057336,A5033809191,Jeremy Atherton,0000-0002-4144-0657,Key Personnel,Awatramani,No
1136,W4401057336,A5077250713,Dorothy Wang,0000-0001-5850-7320,,,No
1137,W4401057336,A5114107229,Selena Kostic,,,,No
1138,W4401057336,A5069851964,Mark Bevan,0000-0001-9759-0163,Co-PI,Awatramani,No
1139,W4398250232,A5005665859,Louise Huuki-Myers,0000-0001-5148-3602,,,No
1140,W4398250232,A5046522772,Abby Spangler,0000-0002-0028-9348,,,No
1141,W4398250232,A5050073727,Nicholas Eagles,0000-0002-9808-5254,,,No
1142,W4398250232,A5000558908,Kelsey Montgomery,0000-0001-8420-0138,,,No
1143,W4398250232,A5066726057,Sang Kwon,0000-0001-5328-0956,,,No
1144,W4398250232,A5012987083,Boyi Guo,0000-0003-2950-2349,,,No
1145,W4398250232,A5062533128,Melissa Grant‐Peters,0000-0003-0585-0971,Key Personnel,Wood,No
1146,W4398250232,A5073157888,Heena Divecha,0000-0002-1959-0675,,,No
1147,W4398250232,A5064957197,Madhavi Tippani,0000-0002-6465-6418,,,No
1148,W4398250232,A5012891700,Chaichontat Sriworarat,0000-0002-1917-3409,,,No
1149,W4398250232,A5013771413,Annie Nguyen,0000-0003-3842-6923,,,No
1150,W4398250232,A5019870129,Prashanthi Ravichandran,0000-0002-9364-175X,,,No
1151,W4398250232,A5019365383,Matthew Tran,0000-0001-9694-7378,,,No
1152,W4398250232,A5068198293,Arta Seyedian,0000-0003-4141-4149,,,No
1153,W4398250232,A5056413476,Thomas Hyde,0000-0002-8746-3037,,,No
1154,W4398250232,A5020523652,Joel Kleinman,0000-0002-4210-6052,,,No
1155,W4398250232,A5063708781,Alexis Battle,0000-0002-5287-627X,,,No
1156,W4398250232,A5078161242,Stephanie Page,0000-0002-1951-7398,,,No
1157,W4398250232,A5042439287,Mina Ryten,0000-0001-9520-6957,Co-PI,Hardy,No
1158,W4398250232,A5042439287,Mina Ryten,0000-0001-9520-6957,Co-PI,Wood,No
1159,W4398250232,A5028505800,Stephanie Hicks,0000-0002-7858-0231,,,No
1160,W4398250232,A5003322851,Keri Martinowich,0000-0002-5237-0789,,,No
1161,W4398250232,A5075979341,Leonardo Collado‐Torres,0000-0003-2140-308X,,,Yes
1162,W4398250232,A5040039946,Kristen Maynard,0000-0003-0031-8468,,,Yes
1163,W4401332739,A5016695766,Gabriel Talaia,0000-0003-1870-4658,Key Personnel,De Camilli,No
1164,W4401332739,A5019788743,Amanda Bentley‐DeSousa,0000-0002-3667-4029,Key Personnel,De Camilli,No
1165,W4401332739,A5091271525,Shawn Ferguson,0000-0002-3092-7718,Co-PI,De Camilli,No
1166,W4388505368,A5003846639,Yuzhen Qin,0000-0003-1851-1370,,,No
1167,W4388505368,A5050182773,Alberto Nobili,0000-0002-3073-8503,,,No
1168,W4388505368,A5009266404,Danielle Bassett,0000-0002-6183-4493,Collaborating PI,Biederer,No
1169,W4388505368,A5049920415,Fabio Pasqualetti,0000-0002-8457-8656,,,No
1170,W4400896439,A5063110440,Caroline Haikal,0000-0002-9066-5940,Key Personnel,Kaplitt,No
1171,W4400896439,A5113300015,Graham Winston,,Key Personnel,Kaplitt,No
1172,W4400896439,A5027250646,Michael Kaplitt,0000-0002-8979-2459,Lead-PI,Kaplitt,Yes
1173,W4402357127,A5023506109,Justin Savage,0000-0002-1530-4942,Key Personnel,Calakos,No
1174,W4402357127,A5085161076,J.J. Ramirez,0000-0001-5724-6384,,,No
1175,W4402357127,A5028640309,W. Risher,0000-0002-2230-2865,,,No
1176,W4402357127,A5083351215,Yizhi Wang,0000-0001-5279-5034,,,No
1177,W4402357127,A5037612007,Dolores Irala,0000-0001-5799-5342,,,No
1178,W4402357127,A5017962710,Çağla Eroğlu,0000-0002-7204-0218,Co-PI,Calakos,No
1179,W4400387995,A5055115140,Nolwazi Gcwensa,0000-0001-9708-6119,,,No
1180,W4400387995,A5078007115,Drèson Russell,0009-0008-6808-4163,,,No
1181,W4400387995,A5104344925,Khaliah Long,,,,No
1182,W4400387995,A5078608675,Charlotte Brzozowski,0000-0002-8871-2453,Key Personnel,Biederer,No
1183,W4400387995,A5108128866,Xinran Liu,,,,No
1184,W4400387995,A5067918792,Karen Gamble,0000-0003-3813-8577,,,No
1185,W4400387995,A5069656529,Rita Cowell,0000-0001-5814-9412,,,No
1186,W4400387995,A5049620072,Laura Volpicelli‐Daley,0000-0001-8934-4018,Co-PI,Biederer,Yes
1187,W4400387995,A5049620072,Laura Volpicelli‐Daley,0000-0001-8934-4018,Key Personnel,Kordower,Yes
1188,W4402582165,A5042119624,Sara Bandrés‐Ciga,0000-0003-0056-1361,,,No
1189,W4402582165,A5057555985,Faraz Faghri,0000-0001-5744-8728,,,No
1190,W4402582165,A5071831090,Elisa Majounie,,,,No
1191,W4402582165,A5042831687,Mathew Koretsky,0000-0003-4341-3991,,,No
1192,W4402582165,A5114098016,Jeffrey Kim,,,,No
1193,W4402582165,A5016889750,Kristin Levine,0000-0002-5702-0980,,,No
1194,W4402582165,A5033284534,Hampton Leonard,0000-0003-2390-8110,,,No
1195,W4402582165,A5046196836,Mary Makarious,0000-0002-7978-1051,,,No
1196,W4402582165,A5091001932,Hirotaka Iwaki,0000-0002-8982-7885,,,No
1197,W4402582165,A5026092171,Peter Crea,0000-0001-8944-5716,,,No
1198,W4402582165,A5101776731,Dena Hernández,0000-0002-0188-9927,,,No
1199,W4402582165,A5112282710,Sampath Arepalli,,,,No
1200,W4402582165,A5004869403,Kimberley Billingsley,0000-0002-8003-4029,,,No
1201,W4402582165,A5006957027,Katja Lohmann,0000-0002-5121-1460,,,No
1202,W4402582165,A5024773860,Christine Klein,0000-0003-2102-3431,,,No
1203,W4402582165,A5014599513,Steven Lubbe,0000-0002-7103-6671,,,No
1204,W4402582165,A5041010859,Edwin Jabbari,0000-0001-6844-882X,Key Personnel,Hardy,No
1205,W4402582165,A5033552616,Paula Awad,0000-0002-8056-365X,,,No
1206,W4402582165,A5007297638,Derek Narendra,0000-0002-8696-9108,,,No
1207,W4402582165,A5014168931,Armando Reyes‐Palomares,0000-0002-0289-6889,,,No
1208,W4402582165,A5061510230,John Quinn,0000-0003-3551-7803,,,No
1209,W4402582165,A5071378398,Claudia Schulte,0000-0003-4006-1265,,,No
1210,W4402582165,A5082416184,Huw Morris,0000-0002-5473-3774,Collaborating PI,Hardy,No
1211,W4402582165,A5035072440,Bryan Traynor,0000-0003-0527-2446,,,No
1212,W4402582165,A5046814636,Sonja Scholz,0000-0002-6623-0429,,,No
1213,W4402582165,A5082436384,Henry Houlden,0000-0002-2866-7777,,,No
1214,W4402582165,A5020514779,John Hardy,0000-0002-3122-0423,Lead-PI,Hardy,No
1215,W4402582165,A5050386074,Sonya Dumanis,0000-0002-3345-9497,,,No
1216,W4402582165,A5065260226,Ekemini Riley,0000-0001-7040-5191,,,No
1217,W4402582165,A5072627174,Cornelis Blauwendraat,0000-0001-9358-8111,,,No
1218,W4402582165,A5100694605,Andrew Singleton,0000-0001-5606-700X,,,No
1219,W4402582165,A5113839983,Mike Nalls,,,,No
1220,W4402582165,A5108685883,Janina Jeff,,,,No
1221,W4402582165,A5086171207,Dan Vitale,0000-0002-0637-3671,,,No
1222,W4402926622,A5091463368,Tien Dam,0000-0002-7786-5825,,,No
1223,W4402926622,A5048882944,Gennaro Pagano,0000-0002-6247-8988,,,No
1224,W4402926622,A5008562274,Michael Brumm,0000-0002-3173-9989,,,No
1225,W4402926622,A5092534245,Caroline Gochanour,0009-0009-3263-8344,,,No
1226,W4402926622,A5053689920,Kathleen Poston,0000-0003-3424-7143,,,No
1227,W4402926622,A5037362183,Daniel Weintraub,0000-0003-0633-7168,,,No
1228,W4402926622,A5025515809,Lana Chahine,0000-0003-2521-7196,,,No
1229,W4402926622,A5101963138,Christopher Coffey,0000-0002-8130-5484,,,No
1230,W4402926622,A5080273687,Caroline Tanner,0000-0002-3775-5082,,,No
1231,W4402926622,A5020663082,Catherine Kopil,0000-0001-8678-7550,,,No
1232,W4402926622,A5034373129,Yuge Xiao,0009-0003-0382-8014,,,No
1233,W4402926622,A5080665846,Sohini Chowdhury,0009-0009-8321-0081,,,No
1234,W4402926622,A5038754906,Luis Concha‐Marambio,0000-0002-9454-8389,,,No
1235,W4402926622,A5092534244,Peter DiBiaso,,,,No
1236,W4402926622,A5048034644,Tatiana Foroud,0000-0002-5549-2212,,,No
1237,W4402926622,A5086836720,Mark Frasier,0000-0002-1730-0603,,,No
1238,W4402926622,A5044504228,Danna Jennings,0000-0003-0753-6281,,,No
1239,W4402926622,A5030324367,Karl Kieburtz,0000-0002-1645-6921,,,No
1240,W4402926622,A5062401170,Kalpana Merchant,0000-0003-1118-9403,,,No
1241,W4402926622,A5082185657,Brit Mollenhauer,0000-0001-8437-3645,Co-PI,Schlossmacher,No
1242,W4402926622,A5067728043,Thomas Montine,0000-0002-1346-2728,,,No
1243,W4402926622,A5070191350,Kelly Nudelman,0000-0003-4040-1717,,,No
1244,W4402926622,A5037230816,John Seibyl,0000-0002-4917-5413,,,No
1245,W4402926622,A5088732447,Todd Sherer,0000-0001-9667-6600,,,No
1246,W4402926622,A5100694605,Andrew Singleton,0000-0001-5606-700X,,,No
1247,W4402926622,A5073027575,Diane Stephenson,0000-0002-4262-436X,,,No
1248,W4402926622,A5067906113,Matthew Stern,0000-0001-8278-6374,,,No
1249,W4402926622,A5085647135,Claudio Soto,0000-0002-3412-0524,,,No
1250,W4402926622,A5078689202,Eduardo Tolosa,0000-0002-3781-0854,,,No
1251,W4402926622,A5073135371,Andrew Siderowf,0000-0002-1750-7698,,,No
1252,W4402926622,A5023830624,Billy Dunn,0000-0002-4314-5993,,,No
1253,W4402926622,A5112325034,Tanya Simuni,,,,No
1254,W4402926622,A5091194111,Kenneth Marek,0000-0002-4197-5627,,,No
1255,W4401134258,A5013367189,Johanna Junker,0000-0003-0756-9569,,,No
1256,W4401134258,A5047745647,Lara Lange,0000-0002-7162-9821,,,No
1257,W4401134258,A5088659282,Eva‐Juliane Vollstedt,0000-0002-6898-9201,,,No
1258,W4401134258,A5001541100,Karisha Roopnarain,0009-0009-6040-2531,,,No
1259,W4401134258,A5086884928,Maria Doquenia,0000-0003-3708-6680,,,No
1260,W4401134258,A5020401886,Azlina Ahmad,0000-0002-9000-793X,,,No
1261,W4401134258,A5091396775,Micol Avenali,0000-0002-7880-9921,Key Personnel,Schapira,No
1262,W4401134258,A5054404642,Soraya Bardien,0000-0002-3508-3438,,,No
1263,W4401134258,A5092431510,Natascha Bahr,0009-0008-1284-3343,,,No
1264,W4401134258,A5077077632,Melina Ellis,0000-0002-8542-048X,,,No
1265,W4401134258,A5028299010,Caterina Galandra,0000-0002-7048-814X,Key Personnel,Schapira,No
1266,W4401134258,A5067744605,Thomas Gasser,0000-0002-1069-1146,,,No
1267,W4401134258,A5057989264,Peter Heutink,0000-0001-5218-1737,,,No
1268,W4401134258,A5006156714,Anastasia Illarionova,0000-0002-1711-7155,,,No
1269,W4401134258,A5034217468,Yuliia Kanana,0000-0002-0838-9714,,,No
1270,W4401134258,A5071389283,Ignacio Sarmiento,0000-0003-0979-6001,,,No
1271,W4401134258,A5078141872,Kishore Kumar,0000-0003-3482-6962,,,No
1272,W4401134258,A5051056306,Shen‐Yang Lim,0000-0002-6942-2522,,,No
1273,W4401134258,A5087549169,Harutyun Madoev,0000-0001-5360-5319,,,No
1274,W4401134258,A5041851834,Ignácio Mata,0000-0003-1198-0633,,,No
1275,W4401134258,A5048171462,Niccolò Mencacci,0000-0003-3383-9665,,,No
1276,W4401134258,A5113839983,Mike Nalls,,,,No
1277,W4401134258,A5015643840,Shalini Padmanabhan,,,,No
1278,W4401134258,A5059930298,Cholpon Shambetova,0000-0002-2547-315X,,,No
1279,W4401134258,A5012476394,J Solle,0000-0002-9941-4830,,,No
1280,W4401134258,A5068729147,Ai Tan,0000-0002-2979-3839,,,No
1281,W4401134258,A5008185656,Joanne Trinh,0000-0001-9863-2070,,,No
1282,W4401134258,A5068582387,Enza Valente,0000-0002-0600-6820,Key Personnel,Schapira,No
1283,W4401134258,A5100694605,Andrew Singleton,0000-0001-5606-700X,,,No
1284,W4401134258,A5072627174,Cornelis Blauwendraat,0000-0001-9358-8111,,,No
1285,W4401134258,A5006957027,Katja Lohmann,0000-0002-5121-1460,,,No
1286,W4401134258,A5023103752,Zih‐Hua Fang,0000-0002-0225-8772,,,No
1287,W4401134258,A5024773860,Christine Klein,0000-0003-2102-3431,,,Yes
1288,W4402700542,A5013851008,Beatrice Zarrilli,,Key personnel Lanciego,Vila,No
1289,W4402700542,A5065183720,Cecilia Giacomet,0000-0001-7210-5619,Key personnel Lanciego,Vila,No
1290,W4402700542,A5072683224,Francesca Cossa,0000-0002-8072-1910,Key personnel Lanciego,Vila,No
1291,W4402700542,A5076918566,Mauro Federici,0000-0003-4563-1677,,,No
1292,W4402700542,A5017967055,Nicola Berretta,0000-0001-8097-6238,Collaborator,Vila,No
1293,W4402700542,A5082528797,Nicola Mercuri,0000-0001-6700-7491,Co-PI,Vila,No
1294,W4403366660,A5101866473,Wei Zhou,0000-0002-2548-6348,Key Personnel,Wichmann,No
1295,W4403366660,A5052036575,Samuel Daniels,0000-0003-4985-3787,,,No
1296,W4403366660,A5076365007,Vijay Singh,0000-0002-5163-0876,Key Personnel,Biederer,No
1297,W4403366660,A5062983023,Marissa Menard,,,,No
1298,W4403366660,A5023099454,Martha Galvis,0000-0001-8400-9392,,,No
1299,W4403366660,A5073427053,Hong‐Yuan Chu,0000-0003-0923-683X,Co-PI,Wichmann,No
1300,W4400121695,A5015269857,Fulya Akçimen,0000-0003-0931-5247,,,No
1301,W4400121695,A5032459596,Vesna Midden,0000-0003-4653-8503,,,No
1302,W4400121695,A5083929827,Sigvard Åkerman,0000-0001-8424-1917,,,No
1303,W4400121695,A5046196836,Mary Makarious,0000-0002-7978-1051,,,No
1304,W4400121695,A5045098375,Jeffrey Rothstein,0000-0003-2001-8470,,,No
1305,W4400121695,A5023103752,Zih‐Hua Fang,0000-0002-0225-8772,,,No
1306,W4400121695,A5042119624,Sara Bandrés‐Ciga,0000-0003-0056-1361,,,Yes
1307,W4403327069,A5022347865,Ariadna Laguna,0000-0002-9732-6677,Key personnel,Vila,No
1308,W4403327069,A5088743556,Núria Peñuelas,0000-0001-6443-9790,,,No
1309,W4403327069,A5013260183,Marta González-Sepúlveda,0000-0002-5627-847X,Key personnel,Vila,No
1310,W4403327069,A5021245587,Alba Nicolau,0000-0002-0836-2802,Key personnel,Vila,No
1311,W4403327069,A5042765445,Sébastien Arthaud,0000-0001-7271-5468,,,No
1312,W4403327069,A5012546198,Camille Guillard-Sirieix,0000-0002-2645-1892,Key personnel,Vila,No
1313,W4403327069,A5090842506,Marina Picón,0000-0002-3629-9804,Key personnel,Vila,No
1314,W4403327069,A5063862942,Joan Compte,0000-0001-5447-5122,,,No
1315,W4403327069,A5033153774,Lluís Miquel-Rio,0000-0002-3547-6004,,,No
1316,W4403327069,A5064586919,Helena Xicoy,0000-0001-6641-1222,,,No
1317,W4403327069,A5106405528,Jiong Liu,0009-0001-2208-2882,,,No
1318,W4403327069,A5057918981,Annabelle Parent,0000-0002-6195-812X,Key personnel,Vila,No
1319,W4403327069,A5006417995,Thaïs Cuadros,,,,No
1320,W4403327069,A5081551825,Jordi Romero‐Giménez,0000-0002-8459-9895,,,No
1321,W4403327069,A5113429651,Gemma Pujol,,,,No
1322,W4403327069,A5069412405,Lydia Giménez‐Llort,0000-0002-4091-489X,,,No
1323,W4403327069,A5043257734,Patrice Fort,0000-0003-1211-8631,,,No
1324,W4403327069,A5067561723,Analı́a Bortolozzi,0000-0002-2069-9192,,,No
1325,W4403327069,A5068882014,Iria Carballo‐Carbajal,0000-0002-4403-8006,,,No
1326,W4403327069,A5059189782,Miquel Vila,0000-0002-1352-989X,Lead-PI,Vila,No
1327,W4403242132,A5000508972,Ester Kalef-Ezra,0000-0002-1297-3315,,,No
1328,W4403242132,A5001979869,Zeliha Turan,0000-0001-8312-7725,Key Personnel,Voet,No
1329,W4403242132,A5052309034,Diego Pérez‐Rodríguez,0000-0003-4903-3914,,,No
